SSN,ExplanationRank,PredictionProbability,PredictedCategory,ExplanationInfluencer,ExplanationInfluencerValue,ExplanationStrength,OutlierIndicator
119518,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119530,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119535,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119551,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119567,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119585,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119660,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119689,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119710,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119768,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119778,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119812,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119820,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119832,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119871,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119889,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119915,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
119923,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120006,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120031,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120039,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120062,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120071,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120079,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120097,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120123,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120176,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120201,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120205,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120210,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120213,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120243,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120273,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120347,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120376,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120384,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120411,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120459,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120460,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120465,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120467,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120535,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120553,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120601,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120660,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120705,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120731,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120782,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120948,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
120953,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121062,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121091,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121225,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121280,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121304,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121325,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121348,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121381,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121445,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121522,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121592,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121611,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121640,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121643,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121757,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121775,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121788,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121789,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121798,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121853,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
121872,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122033,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122045,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122067,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122129,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122162,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122194,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122215,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122262,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122263,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122284,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122306,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122328,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122341,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122357,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122414,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122425,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122496,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122521,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122528,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122529,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122547,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122568,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122677,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122679,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122691,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122748,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122859,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122954,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122984,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
122987,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123046,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123053,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123107,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123125,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123162,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123221,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123243,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123269,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123281,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123307,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123309,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123310,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123350,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123352,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123396,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123406,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123443,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123480,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123486,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123514,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123568,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123650,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123659,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123681,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
92581,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
92595,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
92655,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
92711,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
92714,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
92719,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
92730,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
92733,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
92863,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
92886,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
92889,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93006,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93037,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93064,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93094,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93250,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93257,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93368,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93371,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93431,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93434,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93496,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93585,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93662,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93666,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93669,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93676,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93684,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93803,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93852,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
93937,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
94011,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
94032,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
94100,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
94210,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95439,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95465,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95491,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95495,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95519,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95542,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95549,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95615,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95653,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95664,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95668,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95687,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95748,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95772,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95774,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95785,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95860,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
95891,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96001,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96048,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96049,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96103,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96118,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96122,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96146,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96242,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96293,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96305,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96328,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96347,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96376,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96381,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96423,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96459,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96465,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96475,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96479,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96516,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96542,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96590,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96619,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96633,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96657,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96715,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96735,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96748,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96754,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96771,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96775,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96801,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96816,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96842,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96893,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96921,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96937,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
96988,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97021,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97029,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97105,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97113,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97183,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97210,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97245,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97258,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97288,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97319,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97352,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97519,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97531,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97553,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
97561,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123707,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123767,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123788,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123791,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123807,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123834,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123853,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123903,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123912,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
123919,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124064,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124103,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124166,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124257,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124280,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124316,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124358,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124389,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124396,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124507,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124528,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124564,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124574,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124631,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124658,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124659,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124666,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124690,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124710,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124722,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124769,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124777,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124802,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124927,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
124980,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125008,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125047,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125071,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125084,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125204,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125215,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125236,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125262,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125391,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125395,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125424,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125429,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125464,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125472,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125504,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125562,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125573,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125640,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125668,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125696,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125731,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125732,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125805,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125859,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125873,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
125982,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126000,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126002,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126026,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126041,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126044,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126049,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126093,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126100,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126108,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126117,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126154,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126171,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126205,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126283,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126294,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126298,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126305,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126332,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126334,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126341,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126388,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126401,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126449,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126505,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126531,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126578,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126624,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126668,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126683,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126688,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126739,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126763,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126773,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126774,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126819,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126853,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126854,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126887,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126938,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
126950,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127001,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127017,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127023,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127070,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127078,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127079,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127080,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127385,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127394,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127510,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127565,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127586,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127617,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127650,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127664,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127690,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127714,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127776,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127827,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127854,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127972,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
127996,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128039,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128057,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128058,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128071,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128083,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128103,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128106,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128143,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128151,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128157,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128189,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128194,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128207,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128211,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128213,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128246,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128279,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128322,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128334,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128419,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128447,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128480,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128525,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128558,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128571,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128613,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128620,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128645,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128646,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128697,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128710,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128785,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128844,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128851,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128877,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128913,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
128959,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129038,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129068,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129074,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129146,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129147,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129159,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129167,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129205,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129266,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129297,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129305,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129327,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129366,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129387,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129389,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129468,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129555,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129594,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129648,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129663,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129691,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129698,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129738,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129783,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129802,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129830,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129839,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
129880,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130000,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130005,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130008,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130017,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130024,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130031,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130037,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130047,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130070,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130129,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130188,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130206,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130274,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130302,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130362,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
130380,1,,,marital-status,Married-civ-spouse,0.8785096406936646,
