SSN,ExplanationRank,PredictionProbability,PredictedCategory,ExplanationInfluencer,ExplanationInfluencerValue,ExplanationStrength,OutlierIndicator
91278,5,,,workclass,Private,0.004164708312600851,
91318,5,,,workclass,Private,0.004164708312600851,
91374,5,,,workclass,Private,0.004164708312600851,
91378,5,,,workclass,Private,0.004164708312600851,
91381,5,,,workclass,Private,0.004164708312600851,
91468,5,,,workclass,Private,0.004164708312600851,
91507,5,,,workclass,Private,0.004164708312600851,
91573,5,,,workclass,Private,0.004164708312600851,
91633,5,,,workclass,Private,0.004164708312600851,
91635,5,,,workclass,Private,0.004164708312600851,
91642,5,,,workclass,Private,0.004164708312600851,
91653,5,,,workclass,Private,0.004164708312600851,
91663,5,,,workclass,Private,0.004164708312600851,
91682,5,,,workclass,Private,0.004164708312600851,
91694,5,,,workclass,Private,0.004164708312600851,
91778,5,,,workclass,Private,0.004164708312600851,
91807,5,,,workclass,Private,0.004164708312600851,
91822,5,,,workclass,Private,0.004164708312600851,
91853,5,,,workclass,Private,0.004164708312600851,
91868,5,,,workclass,Private,0.004164708312600851,
91905,5,,,workclass,Private,0.004164708312600851,
91929,5,,,workclass,Private,0.004164708312600851,
92052,5,,,workclass,Private,0.004164708312600851,
92063,5,,,workclass,Private,0.004164708312600851,
92082,5,,,workclass,Private,0.004164708312600851,
92127,5,,,workclass,Private,0.004164708312600851,
92134,5,,,workclass,Private,0.004164708312600851,
92140,5,,,workclass,Private,0.004164708312600851,
92150,5,,,workclass,Private,0.004164708312600851,
92155,5,,,workclass,Private,0.004164708312600851,
92198,5,,,workclass,Private,0.004164708312600851,
92228,5,,,workclass,Private,0.004164708312600851,
92238,5,,,workclass,Private,0.004164708312600851,
92263,5,,,workclass,Private,0.004164708312600851,
92289,5,,,workclass,Private,0.004164708312600851,
92313,5,,,workclass,Private,0.004164708312600851,
92389,5,,,workclass,Private,0.004164708312600851,
92491,5,,,workclass,Private,0.004164708312600851,
92528,5,,,workclass,Private,0.004164708312600851,
92581,5,,,workclass,Private,0.004164708312600851,
92595,5,,,workclass,Private,0.004164708312600851,
92655,5,,,workclass,Private,0.004164708312600851,
92711,5,,,workclass,Private,0.004164708312600851,
92714,5,,,workclass,Private,0.004164708312600851,
92719,5,,,workclass,Private,0.004164708312600851,
92730,5,,,workclass,Private,0.004164708312600851,
92733,5,,,workclass,Private,0.004164708312600851,
92863,5,,,workclass,Private,0.004164708312600851,
92886,5,,,workclass,Private,0.004164708312600851,
92889,5,,,workclass,Private,0.004164708312600851,
93006,5,,,workclass,Private,0.004164708312600851,
93037,5,,,workclass,Private,0.004164708312600851,
93064,5,,,workclass,Private,0.004164708312600851,
93094,5,,,workclass,Private,0.004164708312600851,
93250,5,,,workclass,Private,0.004164708312600851,
93257,5,,,workclass,Private,0.004164708312600851,
93368,5,,,workclass,Private,0.004164708312600851,
93371,5,,,workclass,Private,0.004164708312600851,
93431,5,,,workclass,Private,0.004164708312600851,
93434,5,,,workclass,Private,0.004164708312600851,
93496,5,,,workclass,Private,0.004164708312600851,
93585,5,,,workclass,Private,0.004164708312600851,
93662,5,,,workclass,Private,0.004164708312600851,
93666,5,,,workclass,Private,0.004164708312600851,
93669,5,,,workclass,Private,0.004164708312600851,
93676,5,,,workclass,Private,0.004164708312600851,
93684,5,,,workclass,Private,0.004164708312600851,
93803,5,,,workclass,Private,0.004164708312600851,
93852,5,,,workclass,Private,0.004164708312600851,
93937,5,,,workclass,Private,0.004164708312600851,
94011,5,,,workclass,Private,0.004164708312600851,
94032,5,,,workclass,Private,0.004164708312600851,
94100,5,,,workclass,Private,0.004164708312600851,
94210,5,,,workclass,Private,0.004164708312600851,
94244,5,,,workclass,Private,0.004164708312600851,
94317,5,,,workclass,Private,0.004164708312600851,
94345,5,,,workclass,Private,0.004164708312600851,
94363,5,,,workclass,Private,0.004164708312600851,
94433,5,,,workclass,Private,0.004164708312600851,
94480,5,,,workclass,Private,0.004164708312600851,
94489,5,,,workclass,Private,0.004164708312600851,
94505,5,,,workclass,Private,0.004164708312600851,
94598,5,,,workclass,Private,0.004164708312600851,
94636,5,,,workclass,Private,0.004164708312600851,
94665,5,,,workclass,Private,0.004164708312600851,
94666,5,,,workclass,Private,0.004164708312600851,
94717,5,,,workclass,Private,0.004164708312600851,
94770,5,,,workclass,Private,0.004164708312600851,
94952,5,,,workclass,Private,0.004164708312600851,
94976,5,,,workclass,Private,0.004164708312600851,
94977,5,,,workclass,Private,0.004164708312600851,
95009,5,,,workclass,Private,0.004164708312600851,
95029,5,,,workclass,Private,0.004164708312600851,
95030,5,,,workclass,Private,0.004164708312600851,
95050,5,,,workclass,Private,0.004164708312600851,
95073,5,,,workclass,Private,0.004164708312600851,
95077,5,,,workclass,Private,0.004164708312600851,
95089,5,,,workclass,Private,0.004164708312600851,
95093,5,,,workclass,Private,0.004164708312600851,
95139,5,,,workclass,Private,0.004164708312600851,
95143,5,,,workclass,Private,0.004164708312600851,
95309,5,,,workclass,Private,0.004164708312600851,
95314,5,,,workclass,Private,0.004164708312600851,
95332,5,,,workclass,Private,0.004164708312600851,
95375,5,,,workclass,Private,0.004164708312600851,
95378,5,,,workclass,Private,0.004164708312600851,
95382,5,,,workclass,Private,0.004164708312600851,
95410,5,,,workclass,Private,0.004164708312600851,
95417,5,,,workclass,Private,0.004164708312600851,
95439,5,,,workclass,Private,0.004164708312600851,
95465,5,,,workclass,Private,0.004164708312600851,
95491,5,,,workclass,Private,0.004164708312600851,
95495,5,,,workclass,Private,0.004164708312600851,
95519,5,,,workclass,Private,0.004164708312600851,
95542,5,,,workclass,Private,0.004164708312600851,
95549,5,,,workclass,Private,0.004164708312600851,
95615,5,,,workclass,Private,0.004164708312600851,
95653,5,,,workclass,Private,0.004164708312600851,
95664,5,,,workclass,Private,0.004164708312600851,
95668,5,,,workclass,Private,0.004164708312600851,
95687,5,,,workclass,Private,0.004164708312600851,
95748,5,,,workclass,Private,0.004164708312600851,
95772,5,,,workclass,Private,0.004164708312600851,
95774,5,,,workclass,Private,0.004164708312600851,
95785,5,,,workclass,Private,0.004164708312600851,
95860,5,,,workclass,Private,0.004164708312600851,
95891,5,,,workclass,Private,0.004164708312600851,
96001,5,,,workclass,Private,0.004164708312600851,
96048,5,,,workclass,Private,0.004164708312600851,
96049,5,,,workclass,Private,0.004164708312600851,
96103,5,,,workclass,Private,0.004164708312600851,
96118,5,,,workclass,Private,0.004164708312600851,
96122,5,,,workclass,Private,0.004164708312600851,
96146,5,,,workclass,Private,0.004164708312600851,
96242,5,,,workclass,Private,0.004164708312600851,
96293,5,,,workclass,Private,0.004164708312600851,
96305,5,,,workclass,Private,0.004164708312600851,
96328,5,,,workclass,Private,0.004164708312600851,
96347,5,,,workclass,Private,0.004164708312600851,
96376,5,,,workclass,Private,0.004164708312600851,
96381,5,,,workclass,Private,0.004164708312600851,
96423,5,,,workclass,Private,0.004164708312600851,
96459,5,,,workclass,Private,0.004164708312600851,
96465,5,,,workclass,Private,0.004164708312600851,
96475,5,,,workclass,Private,0.004164708312600851,
96479,5,,,workclass,Private,0.004164708312600851,
96516,5,,,workclass,Private,0.004164708312600851,
96542,5,,,workclass,Private,0.004164708312600851,
96590,5,,,workclass,Private,0.004164708312600851,
96619,5,,,workclass,Private,0.004164708312600851,
96633,5,,,workclass,Private,0.004164708312600851,
96657,5,,,workclass,Private,0.004164708312600851,
96715,5,,,workclass,Private,0.004164708312600851,
96735,5,,,workclass,Private,0.004164708312600851,
96748,5,,,workclass,Private,0.004164708312600851,
96754,5,,,workclass,Private,0.004164708312600851,
96771,5,,,workclass,Private,0.004164708312600851,
96775,5,,,workclass,Private,0.004164708312600851,
96801,5,,,workclass,Private,0.004164708312600851,
96816,5,,,workclass,Private,0.004164708312600851,
96842,5,,,workclass,Private,0.004164708312600851,
96893,5,,,workclass,Private,0.004164708312600851,
96921,5,,,workclass,Private,0.004164708312600851,
96937,5,,,workclass,Private,0.004164708312600851,
96988,5,,,workclass,Private,0.004164708312600851,
97021,5,,,workclass,Private,0.004164708312600851,
97029,5,,,workclass,Private,0.004164708312600851,
97105,5,,,workclass,Private,0.004164708312600851,
97113,5,,,workclass,Private,0.004164708312600851,
97183,5,,,workclass,Private,0.004164708312600851,
97210,5,,,workclass,Private,0.004164708312600851,
97245,5,,,workclass,Private,0.004164708312600851,
97258,5,,,workclass,Private,0.004164708312600851,
97288,5,,,workclass,Private,0.004164708312600851,
97319,5,,,workclass,Private,0.004164708312600851,
97352,5,,,workclass,Private,0.004164708312600851,
97519,5,,,workclass,Private,0.004164708312600851,
97531,5,,,workclass,Private,0.004164708312600851,
97553,5,,,workclass,Private,0.004164708312600851,
97561,5,,,workclass,Private,0.004164708312600851,
97633,5,,,workclass,Private,0.004164708312600851,
97666,5,,,workclass,Private,0.004164708312600851,
97676,5,,,workclass,Private,0.004164708312600851,
97714,5,,,workclass,Private,0.004164708312600851,
97750,5,,,workclass,Private,0.004164708312600851,
97840,5,,,workclass,Private,0.004164708312600851,
97896,5,,,workclass,Private,0.004164708312600851,
97898,5,,,workclass,Private,0.004164708312600851,
98050,5,,,workclass,Private,0.004164708312600851,
98132,5,,,workclass,Private,0.004164708312600851,
98137,5,,,workclass,Private,0.004164708312600851,
98267,5,,,workclass,Private,0.004164708312600851,
98326,5,,,workclass,Private,0.004164708312600851,
98332,5,,,workclass,Private,0.004164708312600851,
98342,5,,,workclass,Private,0.004164708312600851,
98352,5,,,workclass,Private,0.004164708312600851,
98393,5,,,workclass,Private,0.004164708312600851,
98406,5,,,workclass,Private,0.004164708312600851,
98490,5,,,workclass,Private,0.004164708312600851,
98529,5,,,workclass,Private,0.004164708312600851,
98567,5,,,workclass,Private,0.004164708312600851,
98620,5,,,workclass,Private,0.004164708312600851,
98623,5,,,workclass,Private,0.004164708312600851,
98655,5,,,workclass,Private,0.004164708312600851,
98658,5,,,workclass,Private,0.004164708312600851,
98744,5,,,workclass,Private,0.004164708312600851,
98756,5,,,workclass,Private,0.004164708312600851,
98757,5,,,workclass,Private,0.004164708312600851,
98763,5,,,workclass,Private,0.004164708312600851,
98823,5,,,workclass,Private,0.004164708312600851,
98838,5,,,workclass,Private,0.004164708312600851,
98869,5,,,workclass,Private,0.004164708312600851,
98872,5,,,workclass,Private,0.004164708312600851,
98884,5,,,workclass,Private,0.004164708312600851,
98906,5,,,workclass,Private,0.004164708312600851,
98918,5,,,workclass,Private,0.004164708312600851,
98940,5,,,workclass,Private,0.004164708312600851,
98945,5,,,workclass,Private,0.004164708312600851,
98974,5,,,workclass,Private,0.004164708312600851,
98984,5,,,workclass,Private,0.004164708312600851,
99046,5,,,workclass,Private,0.004164708312600851,
99088,5,,,workclass,Private,0.004164708312600851,
99139,5,,,workclass,Private,0.004164708312600851,
99215,5,,,workclass,Private,0.004164708312600851,
99311,5,,,workclass,Private,0.004164708312600851,
99339,5,,,workclass,Private,0.004164708312600851,
99342,5,,,workclass,Private,0.004164708312600851,
99391,5,,,workclass,Private,0.004164708312600851,
99411,5,,,workclass,Private,0.004164708312600851,
99503,5,,,workclass,Private,0.004164708312600851,
99668,5,,,workclass,Private,0.004164708312600851,
99673,5,,,workclass,Private,0.004164708312600851,
99718,5,,,workclass,Private,0.004164708312600851,
99733,5,,,workclass,Private,0.004164708312600851,
99791,5,,,workclass,Private,0.004164708312600851,
99855,5,,,workclass,Private,0.004164708312600851,
99953,5,,,workclass,Private,0.004164708312600851,
99959,5,,,workclass,Private,0.004164708312600851,
99962,5,,,workclass,Private,0.004164708312600851,
100115,5,,,workclass,Private,0.004164708312600851,
100142,5,,,workclass,Private,0.004164708312600851,
100170,5,,,workclass,Private,0.004164708312600851,
100307,5,,,workclass,Private,0.004164708312600851,
100314,5,,,workclass,Private,0.004164708312600851,
100345,5,,,workclass,Private,0.004164708312600851,
100346,5,,,workclass,Private,0.004164708312600851,
100360,5,,,workclass,Private,0.004164708312600851,
100419,5,,,workclass,Private,0.004164708312600851,
100447,5,,,workclass,Private,0.004164708312600851,
100571,5,,,workclass,Private,0.004164708312600851,
100627,5,,,workclass,Private,0.004164708312600851,
100694,5,,,workclass,Private,0.004164708312600851,
100825,5,,,workclass,Private,0.004164708312600851,
100826,5,,,workclass,Private,0.004164708312600851,
100958,5,,,workclass,Private,0.004164708312600851,
100962,5,,,workclass,Private,0.004164708312600851,
101018,5,,,workclass,Private,0.004164708312600851,
101033,5,,,workclass,Private,0.004164708312600851,
101038,5,,,workclass,Private,0.004164708312600851,
101086,5,,,workclass,Private,0.004164708312600851,
101121,5,,,workclass,Private,0.004164708312600851,
101123,5,,,workclass,Private,0.004164708312600851,
101145,5,,,workclass,Private,0.004164708312600851,
101202,5,,,workclass,Private,0.004164708312600851,
101205,5,,,workclass,Private,0.004164708312600851,
101224,5,,,workclass,Private,0.004164708312600851,
101256,5,,,workclass,Private,0.004164708312600851,
101265,5,,,workclass,Private,0.004164708312600851,
101370,5,,,workclass,Private,0.004164708312600851,
101376,5,,,workclass,Private,0.004164708312600851,
101377,5,,,workclass,Private,0.004164708312600851,
101423,5,,,workclass,Private,0.004164708312600851,
101469,5,,,workclass,Private,0.004164708312600851,
101596,5,,,workclass,Private,0.004164708312600851,
101600,5,,,workclass,Private,0.004164708312600851,
101614,5,,,workclass,Private,0.004164708312600851,
101618,5,,,workclass,Private,0.004164708312600851,
101682,5,,,workclass,Private,0.004164708312600851,
101710,5,,,workclass,Private,0.004164708312600851,
101818,5,,,workclass,Private,0.004164708312600851,
101831,5,,,workclass,Private,0.004164708312600851,
101847,5,,,workclass,Private,0.004164708312600851,
101942,5,,,workclass,Private,0.004164708312600851,
102026,5,,,workclass,Private,0.004164708312600851,
102073,5,,,workclass,Private,0.004164708312600851,
102232,5,,,workclass,Private,0.004164708312600851,
102237,5,,,workclass,Private,0.004164708312600851,
102285,5,,,workclass,Private,0.004164708312600851,
102295,5,,,workclass,Private,0.004164708312600851,
102338,5,,,workclass,Private,0.004164708312600851,
102358,5,,,workclass,Private,0.004164708312600851,
102362,5,,,workclass,Private,0.004164708312600851,
102402,5,,,workclass,Private,0.004164708312600851,
102508,5,,,workclass,Private,0.004164708312600851,
102517,5,,,workclass,Private,0.004164708312600851,
102574,5,,,workclass,Private,0.004164708312600851,
102585,5,,,workclass,Private,0.004164708312600851,
102588,5,,,workclass,Private,0.004164708312600851,
102599,5,,,workclass,Private,0.004164708312600851,
102662,5,,,workclass,Private,0.004164708312600851,
102681,5,,,workclass,Private,0.004164708312600851,
102689,5,,,workclass,Private,0.004164708312600851,
102706,5,,,workclass,Private,0.004164708312600851,
102726,5,,,workclass,Private,0.004164708312600851,
102731,5,,,workclass,Private,0.004164708312600851,
102747,5,,,workclass,Private,0.004164708312600851,
102763,5,,,workclass,Private,0.004164708312600851,
102771,5,,,workclass,Private,0.004164708312600851,
102806,5,,,workclass,Private,0.004164708312600851,
102849,5,,,workclass,Private,0.004164708312600851,
102911,5,,,workclass,Private,0.004164708312600851,
102929,5,,,workclass,Private,0.004164708312600851,
103047,5,,,workclass,Private,0.004164708312600851,
103058,5,,,workclass,Private,0.004164708312600851,
103160,5,,,workclass,Private,0.004164708312600851,
103190,5,,,workclass,Private,0.004164708312600851,
103192,5,,,workclass,Private,0.004164708312600851,
103235,5,,,workclass,Private,0.004164708312600851,
103266,5,,,workclass,Private,0.004164708312600851,
103280,5,,,workclass,Private,0.004164708312600851,
144252,5,,,workclass,Private,0.004164708312600851,
144259,5,,,workclass,Private,0.004164708312600851,
144281,5,,,workclass,Private,0.004164708312600851,
144307,5,,,workclass,Private,0.004164708312600851,
144333,5,,,workclass,Private,0.004164708312600851,
144337,5,,,workclass,Private,0.004164708312600851,
144361,5,,,workclass,Private,0.004164708312600851,
144384,5,,,workclass,Private,0.004164708312600851,
144391,5,,,workclass,Private,0.004164708312600851,
144457,5,,,workclass,Private,0.004164708312600851,
144495,5,,,workclass,Private,0.004164708312600851,
144506,5,,,workclass,Private,0.004164708312600851,
144510,5,,,workclass,Private,0.004164708312600851,
144529,5,,,workclass,Private,0.004164708312600851,
144590,5,,,workclass,Private,0.004164708312600851,
144614,5,,,workclass,Private,0.004164708312600851,
144616,5,,,workclass,Private,0.004164708312600851,
144627,5,,,workclass,Private,0.004164708312600851,
144702,5,,,workclass,Private,0.004164708312600851,
144733,5,,,workclass,Private,0.004164708312600851,
144843,5,,,workclass,Private,0.004164708312600851,
144890,5,,,workclass,Private,0.004164708312600851,
144891,5,,,workclass,Private,0.004164708312600851,
144945,5,,,workclass,Private,0.004164708312600851,
144960,5,,,workclass,Private,0.004164708312600851,
144964,5,,,workclass,Private,0.004164708312600851,
144988,5,,,workclass,Private,0.004164708312600851,
145084,5,,,workclass,Private,0.004164708312600851,
145135,5,,,workclass,Private,0.004164708312600851,
145147,5,,,workclass,Private,0.004164708312600851,
145170,5,,,workclass,Private,0.004164708312600851,
145189,5,,,workclass,Private,0.004164708312600851,
145218,5,,,workclass,Private,0.004164708312600851,
145223,5,,,workclass,Private,0.004164708312600851,
145265,5,,,workclass,Private,0.004164708312600851,
145301,5,,,workclass,Private,0.004164708312600851,
145307,5,,,workclass,Private,0.004164708312600851,
145317,5,,,workclass,Private,0.004164708312600851,
145321,5,,,workclass,Private,0.004164708312600851,
145358,5,,,workclass,Private,0.004164708312600851,
145384,5,,,workclass,Private,0.004164708312600851,
145432,5,,,workclass,Private,0.004164708312600851,
145461,5,,,workclass,Private,0.004164708312600851,
145475,5,,,workclass,Private,0.004164708312600851,
145499,5,,,workclass,Private,0.004164708312600851,
145557,5,,,workclass,Private,0.004164708312600851,
145577,5,,,workclass,Private,0.004164708312600851,
145590,5,,,workclass,Private,0.004164708312600851,
145596,5,,,workclass,Private,0.004164708312600851,
145613,5,,,workclass,Private,0.004164708312600851,
145617,5,,,workclass,Private,0.004164708312600851,
145643,5,,,workclass,Private,0.004164708312600851,
145658,5,,,workclass,Private,0.004164708312600851,
145684,5,,,workclass,Private,0.004164708312600851,
145735,5,,,workclass,Private,0.004164708312600851,
145763,5,,,workclass,Private,0.004164708312600851,
145779,5,,,workclass,Private,0.004164708312600851,
145830,5,,,workclass,Private,0.004164708312600851,
145863,5,,,workclass,Private,0.004164708312600851,
145871,5,,,workclass,Private,0.004164708312600851,
145947,5,,,workclass,Private,0.004164708312600851,
145955,5,,,workclass,Private,0.004164708312600851,
146025,5,,,workclass,Private,0.004164708312600851,
146052,5,,,workclass,Private,0.004164708312600851,
146087,5,,,workclass,Private,0.004164708312600851,
146100,5,,,workclass,Private,0.004164708312600851,
146130,5,,,workclass,Private,0.004164708312600851,
146161,5,,,workclass,Private,0.004164708312600851,
146194,5,,,workclass,Private,0.004164708312600851,
146361,5,,,workclass,Private,0.004164708312600851,
146373,5,,,workclass,Private,0.004164708312600851,
146395,5,,,workclass,Private,0.004164708312600851,
146403,5,,,workclass,Private,0.004164708312600851,
146475,5,,,workclass,Private,0.004164708312600851,
146508,5,,,workclass,Private,0.004164708312600851,
146518,5,,,workclass,Private,0.004164708312600851,
146556,5,,,workclass,Private,0.004164708312600851,
146592,5,,,workclass,Private,0.004164708312600851,
146682,5,,,workclass,Private,0.004164708312600851,
146738,5,,,workclass,Private,0.004164708312600851,
146740,5,,,workclass,Private,0.004164708312600851,
146892,5,,,workclass,Private,0.004164708312600851,
146974,5,,,workclass,Private,0.004164708312600851,
146979,5,,,workclass,Private,0.004164708312600851,
147109,5,,,workclass,Private,0.004164708312600851,
147168,5,,,workclass,Private,0.004164708312600851,
147174,5,,,workclass,Private,0.004164708312600851,
147184,5,,,workclass,Private,0.004164708312600851,
147194,5,,,workclass,Private,0.004164708312600851,
147235,5,,,workclass,Private,0.004164708312600851,
147248,5,,,workclass,Private,0.004164708312600851,
147332,5,,,workclass,Private,0.004164708312600851,
147371,5,,,workclass,Private,0.004164708312600851,
147409,5,,,workclass,Private,0.004164708312600851,
147462,5,,,workclass,Private,0.004164708312600851,
147465,5,,,workclass,Private,0.004164708312600851,
147497,5,,,workclass,Private,0.004164708312600851,
147500,5,,,workclass,Private,0.004164708312600851,
147586,5,,,workclass,Private,0.004164708312600851,
147598,5,,,workclass,Private,0.004164708312600851,
147599,5,,,workclass,Private,0.004164708312600851,
147605,5,,,workclass,Private,0.004164708312600851,
147665,5,,,workclass,Private,0.004164708312600851,
147680,5,,,workclass,Private,0.004164708312600851,
147711,5,,,workclass,Private,0.004164708312600851,
147714,5,,,workclass,Private,0.004164708312600851,
147726,5,,,workclass,Private,0.004164708312600851,
147748,5,,,workclass,Private,0.004164708312600851,
147760,5,,,workclass,Private,0.004164708312600851,
147782,5,,,workclass,Private,0.004164708312600851,
147787,5,,,workclass,Private,0.004164708312600851,
147816,5,,,workclass,Private,0.004164708312600851,
147826,5,,,workclass,Private,0.004164708312600851,
147888,5,,,workclass,Private,0.004164708312600851,
147930,5,,,workclass,Private,0.004164708312600851,
147981,5,,,workclass,Private,0.004164708312600851,
148057,5,,,workclass,Private,0.004164708312600851,
148153,5,,,workclass,Private,0.004164708312600851,
148181,5,,,workclass,Private,0.004164708312600851,
148184,5,,,workclass,Private,0.004164708312600851,
148233,5,,,workclass,Private,0.004164708312600851,
148253,5,,,workclass,Private,0.004164708312600851,
148345,5,,,workclass,Private,0.004164708312600851,
148510,5,,,workclass,Private,0.004164708312600851,
148515,5,,,workclass,Private,0.004164708312600851,
148560,5,,,workclass,Private,0.004164708312600851,
148575,5,,,workclass,Private,0.004164708312600851,
148633,5,,,workclass,Private,0.004164708312600851,
148697,5,,,workclass,Private,0.004164708312600851,
148795,5,,,workclass,Private,0.004164708312600851,
148801,5,,,workclass,Private,0.004164708312600851,
148804,5,,,workclass,Private,0.004164708312600851,
148957,5,,,workclass,Private,0.004164708312600851,
148984,5,,,workclass,Private,0.004164708312600851,
149012,5,,,workclass,Private,0.004164708312600851,
149149,5,,,workclass,Private,0.004164708312600851,
149156,5,,,workclass,Private,0.004164708312600851,
149187,5,,,workclass,Private,0.004164708312600851,
149188,5,,,workclass,Private,0.004164708312600851,
149202,5,,,workclass,Private,0.004164708312600851,
149261,5,,,workclass,Private,0.004164708312600851,
149289,5,,,workclass,Private,0.004164708312600851,
149413,5,,,workclass,Private,0.004164708312600851,
149469,5,,,workclass,Private,0.004164708312600851,
149536,5,,,workclass,Private,0.004164708312600851,
149667,5,,,workclass,Private,0.004164708312600851,
149668,5,,,workclass,Private,0.004164708312600851,
149800,5,,,workclass,Private,0.004164708312600851,
149804,5,,,workclass,Private,0.004164708312600851,
149860,5,,,workclass,Private,0.004164708312600851,
149875,5,,,workclass,Private,0.004164708312600851,
149880,5,,,workclass,Private,0.004164708312600851,
149928,5,,,workclass,Private,0.004164708312600851,
149963,5,,,workclass,Private,0.004164708312600851,
149965,5,,,workclass,Private,0.004164708312600851,
149987,5,,,workclass,Private,0.004164708312600851,
150044,5,,,workclass,Private,0.004164708312600851,
150047,5,,,workclass,Private,0.004164708312600851,
150066,5,,,workclass,Private,0.004164708312600851,
150098,5,,,workclass,Private,0.004164708312600851,
150107,5,,,workclass,Private,0.004164708312600851,
150212,5,,,workclass,Private,0.004164708312600851,
150218,5,,,workclass,Private,0.004164708312600851,
150219,5,,,workclass,Private,0.004164708312600851,
150265,5,,,workclass,Private,0.004164708312600851,
150311,5,,,workclass,Private,0.004164708312600851,
150438,5,,,workclass,Private,0.004164708312600851,
150442,5,,,workclass,Private,0.004164708312600851,
150456,5,,,workclass,Private,0.004164708312600851,
150460,5,,,workclass,Private,0.004164708312600851,
150524,5,,,workclass,Private,0.004164708312600851,
150552,5,,,workclass,Private,0.004164708312600851,
150660,5,,,workclass,Private,0.004164708312600851,
150673,5,,,workclass,Private,0.004164708312600851,
150689,5,,,workclass,Private,0.004164708312600851,
150784,5,,,workclass,Private,0.004164708312600851,
150868,5,,,workclass,Private,0.004164708312600851,
150915,5,,,workclass,Private,0.004164708312600851,
151074,5,,,workclass,Private,0.004164708312600851,
151079,5,,,workclass,Private,0.004164708312600851,
151127,5,,,workclass,Private,0.004164708312600851,
151137,5,,,workclass,Private,0.004164708312600851,
151180,5,,,workclass,Private,0.004164708312600851,
151200,5,,,workclass,Private,0.004164708312600851,
151204,5,,,workclass,Private,0.004164708312600851,
151244,5,,,workclass,Private,0.004164708312600851,
151350,5,,,workclass,Private,0.004164708312600851,
151359,5,,,workclass,Private,0.004164708312600851,
151416,5,,,workclass,Private,0.004164708312600851,
151427,5,,,workclass,Private,0.004164708312600851,
151430,5,,,workclass,Private,0.004164708312600851,
151441,5,,,workclass,Private,0.004164708312600851,
151504,5,,,workclass,Private,0.004164708312600851,
151523,5,,,workclass,Private,0.004164708312600851,
151531,5,,,workclass,Private,0.004164708312600851,
151548,5,,,workclass,Private,0.004164708312600851,
151568,5,,,workclass,Private,0.004164708312600851,
151573,5,,,workclass,Private,0.004164708312600851,
151589,5,,,workclass,Private,0.004164708312600851,
151605,5,,,workclass,Private,0.004164708312600851,
151613,5,,,workclass,Private,0.004164708312600851,
151648,5,,,workclass,Private,0.004164708312600851,
151691,5,,,workclass,Private,0.004164708312600851,
151753,5,,,workclass,Private,0.004164708312600851,
151771,5,,,workclass,Private,0.004164708312600851,
151889,5,,,workclass,Private,0.004164708312600851,
151900,5,,,workclass,Private,0.004164708312600851,
152002,5,,,workclass,Private,0.004164708312600851,
152032,5,,,workclass,Private,0.004164708312600851,
152034,5,,,workclass,Private,0.004164708312600851,
152077,5,,,workclass,Private,0.004164708312600851,
152108,5,,,workclass,Private,0.004164708312600851,
152122,5,,,workclass,Private,0.004164708312600851,
152196,5,,,workclass,Private,0.004164708312600851,
152228,5,,,workclass,Private,0.004164708312600851,
152229,5,,,workclass,Private,0.004164708312600851,
152265,5,,,workclass,Private,0.004164708312600851,
152303,5,,,workclass,Private,0.004164708312600851,
152318,5,,,workclass,Private,0.004164708312600851,
152413,5,,,workclass,Private,0.004164708312600851,
152427,5,,,workclass,Private,0.004164708312600851,
152444,5,,,workclass,Private,0.004164708312600851,
152450,5,,,workclass,Private,0.004164708312600851,
152483,5,,,workclass,Private,0.004164708312600851,
152499,5,,,workclass,Private,0.004164708312600851,
152516,5,,,workclass,Private,0.004164708312600851,
152524,5,,,workclass,Private,0.004164708312600851,
152553,5,,,workclass,Private,0.004164708312600851,
152577,5,,,workclass,Private,0.004164708312600851,
152624,5,,,workclass,Private,0.004164708312600851,
152627,5,,,workclass,Private,0.004164708312600851,
152639,5,,,workclass,Private,0.004164708312600851,
152672,5,,,workclass,Private,0.004164708312600851,
152678,5,,,workclass,Private,0.004164708312600851,
152691,5,,,workclass,Private,0.004164708312600851,
152706,5,,,workclass,Private,0.004164708312600851,
152791,5,,,workclass,Private,0.004164708312600851,
152793,5,,,workclass,Private,0.004164708312600851,
152801,5,,,workclass,Private,0.004164708312600851,
152952,5,,,workclass,Private,0.004164708312600851,
152993,5,,,workclass,Private,0.004164708312600851,
153017,5,,,workclass,Private,0.004164708312600851,
153035,5,,,workclass,Private,0.004164708312600851,
153133,5,,,workclass,Private,0.004164708312600851,
153154,5,,,workclass,Private,0.004164708312600851,
153224,5,,,workclass,Private,0.004164708312600851,
153239,5,,,workclass,Private,0.004164708312600851,
153291,5,,,workclass,Private,0.004164708312600851,
153344,5,,,workclass,Private,0.004164708312600851,
153357,5,,,workclass,Private,0.004164708312600851,
153375,5,,,workclass,Private,0.004164708312600851,
153439,5,,,workclass,Private,0.004164708312600851,
153458,5,,,workclass,Private,0.004164708312600851,
153533,5,,,workclass,Private,0.004164708312600851,
153716,5,,,workclass,Private,0.004164708312600851,
153745,5,,,workclass,Private,0.004164708312600851,
153767,5,,,workclass,Private,0.004164708312600851,
153826,5,,,workclass,Private,0.004164708312600851,
153873,5,,,workclass,Private,0.004164708312600851,
153901,5,,,workclass,Private,0.004164708312600851,
